,CO_MUNICIPIO_RESIDENCIA,NO_MUNICIPIO_RESIDENCIA,SG_UF_RESIDENCIA,NU_NOTA_CN,NU_NOTA_CH,NU_NOTA_LC,NU_NOTA_MT,NU_NOTA_REDACAO
1697,2704401,Major Isidoro,AL,459.6398104265403,537.095575221239,492.7362831858407,491.7658767772512,465.8407079646018
1698,2704500,Maragogi,AL,464.3813813813814,531.2218487394958,491.9193277310925,501.33933933933935,463.4173669467787
1699,2704609,Maravilha,AL,459.25656565656567,545.290099009901,503.139603960396,505.36565656565654,480.0
1700,2704708,Marechal Deodoro,AL,477.6567567567568,547.4200445434299,507.63663697104676,508.5411280846063,486.57015590200444
1701,2704807,Maribondo,AL,461.7169491525424,535.50281124498,487.0550200803213,514.2877118644068,470.6827309236948
1702,2704906,Mar Vermelho,AL,450.17727272727274,514.5673913043478,471.89130434782606,486.36022727272723,446.5217391304348
1703,2705002,Mata Grande,AL,453.12692307692305,512.4325581395349,469.12976744186045,485.3019230769231,417.7674418604651
1704,2705101,Matriz de Camaragibe,AL,453.3272727272727,518.1954154727794,483.1094555873926,485.18151515151516,442.865329512894
1705,2705200,Messias,AL,460.8699346405229,531.240866873065,487.9133126934984,496.1607843137255,444.2105263157895
1706,2705309,Minador do Negrão,AL,450.5,512.6602739726027,481.86164383561646,483.1434782608696,463.013698630137
1707,2705408,Monteirópolis,AL,454.45102040816323,518.629702970297,472.9257425742574,489.62448979591835,441.58415841584156
1708,2705507,Murici,AL,463.9928571428572,534.6658536585365,491.59268292682924,498.86479591836735,450.9756097560976
1709,2705606,Novo Lino,AL,450.784,516.1330769230769,477.6369230769231,485.1648,441.38461538461536
1710,2705705,Olho d'Água das Flores,AL,462.8582872928177,532.6475324675324,494.3942857142857,488.57679558011046,478.961038961039
1711,2705804,Olho d'Água do Casado,AL,459.79400000000004,520.2820754716981,479.4830188679245,479.352,469.62264150943395
1712,2705903,Olho d'Água Grande,AL,460.60441176470584,544.1371428571429,489.7671428571428,510.8397058823529,477.42857142857144
1713,2706000,Olivença,AL,451.7992063492063,519.2410852713178,477.89302325581394,489.7238095238095,456.1240310077519
1714,2706109,Ouro Branco,AL,468.69058823529406,540.8085106382979,500.6468085106383,505.95058823529416,496.8085106382979
1715,2706208,Palestina,AL,450.0307692307692,515.2428571428571,469.52761904761905,477.1480769230769,447.23809523809524
1716,2706307,Palmeira dos Índios,AL,473.5019395322305,546.358852192745,503.1150514347591,510.22247575584714,484.94856524093126
1717,2706406,Pão de Açúcar,AL,452.35804416403784,515.0434523809524,475.9059523809524,496.3548895899054,423.6309523809524
1718,2706422,Pariconha,AL,452.68466898954705,525.0162711864407,478.2013559322034,480.48362369337974,446.7118644067797
1719,2706448,Paripueira,AL,464.448128342246,530.784236453202,478.4039408866995,492.14331550802143,442.26600985221677
1720,2706505,Passo de Camaragibe,AL,452.47898550724636,518.481884057971,483.71811594202904,486.9028985507247,483.9130434782609
1721,2706604,Paulo Jacinto,AL,456.53167701863356,524.2870588235294,481.6205882352941,499.7751552795031,465.4117647058824
1722,2706703,Penedo,AL,471.36652994257594,544.6676609105181,501.69756671899523,504.24995898277274,470.54945054945057
1723,2706802,Piaçabuçu,AL,469.2717105263158,532.8551515151515,494.24060606060607,498.8092105263158,435.5151515151515
1724,2706901,Pilar,AL,455.47775891341263,528.8668810289389,486.77990353697743,482.553480475382,423.4405144694534
1725,2707008,Pindoba,AL,458.8717391304348,502.9782608695652,467.64347826086953,472.80217391304353,448.69565217391306
1726,2707107,Piranhas,AL,473.09678800856534,543.9371663244353,495.5829568788501,502.1710920770878,468.993839835729
1727,2707206,Poço das Trincheiras,AL,454.39072164948453,538.5155339805825,494.25922330097086,523.4360824742269,420.0
1728,2707305,Porto Calvo,AL,463.8125,527.8138666666667,486.7904,507.6176136363636,462.61333333333334
1729,2707404,Porto de Pedras,AL,452.09333333333336,524.6804347826087,475.8978260869565,488.7977777777778,426.95652173913044
1730,2707503,Porto Real do Colégio,AL,461.16198830409354,531.3177777777778,486.59722222222223,493.3368421052632,462.77777777777777
1731,2707602,Quebrangulo,AL,458.32307692307694,530.6331578947369,481.9036842105263,493.1521978021978,462.0
1732,2707701,Rio Largo,AL,468.55501179245283,542.0368421052632,502.3385964912281,506.6158608490566,472.95981890209396
1733,2707800,Roteiro,AL,455.82278481012656,522.6913580246913,465.14074074074074,489.5025316455696,447.1604938271605
1734,2707909,Santa Luzia do Norte,AL,469.107874015748,523.7432835820896,492.09850746268654,488.996062992126,462.8358208955224
1735,2708006,Santana do Ipanema,AL,466.0840401785714,539.7772234273318,498.60314533622557,506.8927455357143,464.4468546637744
1736,2708105,Santana do Mundaú,AL,455.25696721311476,524.088,473.2088,498.0151639344262,438.56
1737,2708204,São Brás,AL,451.3537313432836,509.84999999999997,462.1388888888889,470.01194029850745,420.55555555555554
1738,2708303,São José da Laje,AL,462.40028328611896,537.8035812672176,492.09173553719006,498.9824362606232,477.24517906336087
1739,2708402,São José da Tapera,AL,462.2449315068493,529.6811224489796,489.6089285714286,490.6956164383561,460.9183673469388
1740,2708501,São Luís do Quitunde,AL,462.2412037037037,528.992731277533,492.7526431718062,490.84884259259263,461.4537444933921
1741,2708600,São Miguel dos Campos,AL,471.3824495892457,544.7617752326413,504.2001431639227,509.03061986557134,484.7244094488189
1742,2708709,São Miguel dos Milagres,AL,468.76111111111106,528.0666666666666,489.96491228070175,502.65185185185186,470.87719298245617
1743,2708808,São Sebastião,AL,464.7055,533.6521669341894,483.6239165329053,498.18466666666666,468.15409309791335
1744,2708907,Satuba,AL,470.05464362850967,540.8507216494845,500.44061855670105,508.93909287257014,468.41237113402065
1745,2708956,Senador Rui Palmeira,AL,456.8714285714286,530.2150537634409,477.6010752688172,482.94505494505495,434.19354838709677
1746,2709004,Tanque d'Arca,AL,448.2221153846154,506.1693693693694,468.7144144144144,467.3961538461538,414.9549549549549
1747,2709103,Taquarana,AL,469.3771043771044,550.572757475083,503.1176079734219,504.8858585858586,481.2624584717608
1748,2709152,Teotônio Vilela,AL,465.34576427255985,533.7574977817213,490.92724046140194,500.1922651933702,486.5661047027507
1749,2709202,Traipu,AL,459.5223076923077,526.0928039702233,482.15682382133997,496.124358974359,452.258064516129
1750,2709301,União dos Palmares,AL,462.2146153846154,532.4926392572944,489.9753978779841,496.5751748251748,472.3740053050398
1751,2709400,Viçosa,AL,462.3557595993322,531.958870967742,487.79790322580646,487.41803005008353,479.741935483871
1752,2800100,Amparo de São Francisco,SE,451.43529411764706,531.0973684210527,480.7815789473684,475.80882352941177,452.10526315789474
1753,2800209,Aquidabã,SE,458.245088161209,526.3800970873787,486.4810679611651,483.7722921914358,429.2718446601942
1754,2800308,Aracaju,SE,506.4601597758987,576.7811168113655,535.2836325966852,548.4382320900555,552.001775848461
1755,2800407,Arauá,SE,461.71794871794873,522.7392344497607,478.75933014354064,475.75333333333333,481.9138755980861
1756,2800506,Areia Branca,SE,471.836301369863,541.1177874186551,496.682863340564,490.93698630136987,488.1127982646421
1757,2800605,Barra dos Coqueiros,SE,486.07243319268633,560.8941952506597,516.5474934036939,520.5661040787624,502.8759894459103
1758,2800670,Boquim,SE,477.0927453769559,545.0608991825613,499.54877384196186,506.08036984352776,526.7847411444142
1759,2800704,Brejo Grande,SE,450.27721518987346,523.6464285714286,468.0904761904762,464.83797468354425,402.6190476190476
1760,2801009,Campo do Brito,SE,475.36566371681414,535.7960884353741,491.90901360544217,498.1571681415929,502.9251700680272
1761,2801108,Canhoba,SE,458.93275862068964,524.2859375,487.6734375,484.6551724137931,457.5
1762,2801207,Canindé de São Francisco,SE,469.72747826086953,543.1581818181818,498.5476033057851,496.37286956521746,477.22314049586777
1763,2801306,Capela,SE,459.5043219076006,525.8040960451978,484.975988700565,483.6540983606558,455.08474576271186
1764,2801405,Carira,SE,460.51436170212764,540.4612820512821,493.2279487179487,495.1585106382979,474.56410256410254
1765,2801504,Carmópolis,SE,471.91491525423726,539.2971518987341,499.46677215189874,494.8166101694915,457.40506329113924
1766,2801603,Cedro de São João,SE,464.96950354609925,536.1902777777777,494.7090277777778,488.49574468085103,516.1111111111111
1767,2801702,Cristinápolis,SE,457.5247126436782,518.5153005464481,478.54371584699453,477.92241379310343,430.7103825136612
1768,2801900,Cumbe,SE,469.1517647058824,544.3922222222222,485.0477777777778,503.87529411764706,500.0
1769,2802007,Divina Pastora,SE,461.6620689655173,526.9669421487604,495.2314049586777,489.57844827586206,460.9917355371901
1770,2802106,Estância,SE,479.6022684310019,549.7375,509.96459330143546,514.1654694391934,504.9401913875598
1771,2802205,Feira Nova,SE,468.36428571428576,533.9336134453781,490.89915966386553,487.61428571428576,444.3697478991597
1772,2802304,Frei Paulo,SE,470.76988950276245,557.7774798927614,496.539946380697,500.906906077348,486.5415549597855
1773,2802403,Gararu,SE,455.736,523.3751351351351,480.3924324324325,480.56628571428575,432.7567567567568
1774,2802502,General Maynard,SE,447.94262295081967,517.2328358208955,470.1044776119403,452.38360655737705,405.3731343283582
1775,2802601,Gracho Cardoso,SE,466.7930769230769,541.2639097744361,495.98496240601503,497.78230769230765,467.5187969924812
1776,2802700,Ilha das Flores,SE,449.34452054794525,512.2153333333333,471.8493333333333,474.90616438356165,442.0
1777,2802809,Indiaroba,SE,448.33925233644857,515.7889221556886,481.337125748503,479.13769470404986,435.748502994012
1778,2802908,Itabaiana,SE,496.51244725738394,574.4653940886699,524.639696223317,533.7571308016877,562.4384236453202
1779,2803005,Itabaianinha,SE,458.93800448430494,530.4552941176471,487.2071657754011,490.22993273542596,476.47058823529414
1780,2803104,Itabi,SE,467.8057142857143,539.7697183098592,494.6830985915493,496.2392857142857,448.3098591549296
1781,2803203,Itaporanga d'Ajuda,SE,466.8642547033285,538.4775623268698,492.54653739612183,490.27583212735163,482.0221606648199
1782,2803302,Japaratuba,SE,472.15143603133157,540.89775,501.3965,501.0509138381201,522.0
1783,2803401,Japoatã,SE,456.41182266009855,517.2748815165877,481.5734597156398,472.56945812807885,451.09004739336496
1784,2803500,Lagarto,SE,484.035332197615,556.2299204771372,511.7134526176275,516.5597955706985,525.6726308813784
1785,2803609,Laranjeiras,SE,468.93995098039215,539.8503562945368,487.45296912114014,495.0573529411765,465.5581947743468
1786,2803708,Macambira,SE,473.4846153846154,550.956345177665,495.8167512690355,508.2882051282051,506.7005076142132
1787,2803807,Malhada dos Bois,SE,459.708,534.0411214953272,490.707476635514,486.14300000000003,475.5140186915888
1788,2803906,Malhador,SE,487.75636363636363,559.9643109540635,504.20106007067136,514.3025454545455,539.5759717314488
1789,2804003,Maruim,SE,462.8954732510288,538.1981132075472,495.6724528301887,490.3275720164609,446.9433962264151
1790,2804102,Moita Bonita,SE,486.66008064516126,558.2817813765182,499.67206477732793,499.179435483871,561.7004048582996
1791,2804201,Monte Alegre de Sergipe,SE,465.8594306049822,540.553872053872,495.4104377104377,500.92313167259783,491.17845117845116
1792,2804300,Muribeca,SE,456.1924050632911,538.6852760736197,486.9779141104294,482.3651898734177,477.9141104294479
1793,2804409,Neópolis,SE,462.4794117647059,526.3872,494.9928,496.31848739495797,449.92
1794,2804458,Nossa Senhora Aparecida,SE,473.04260355029584,560.828,502.42057142857146,506.992899408284,526.0571428571428
1795,2804508,Nossa Senhora da Glória,SE,479.2457643622201,561.6210131332083,511.63489681050663,519.1887049659202,492.0637898686679
1796,2804607,Nossa Senhora das Dores,SE,470.7224699828474,545.8531147540984,498.83409836065573,493.6070325900515,495.6393442622951
1797,2804706,Nossa Senhora de Lourdes,SE,459.24277777777775,539.4259668508288,488.99502762430944,495.6627777777778,462.09944751381215
1798,2804805,Nossa Senhora do Socorro,SE,475.0778545941124,549.0907426888281,508.2216074058489,506.9438001784121,488.13801809383546
1799,2804904,Pacatuba,SE,447.5005917159764,505.49090909090904,474.33977272727276,474.99704142011836,402.6136363636364
1800,2805000,Pedra Mole,SE,464.70952380952383,540.4134328358208,485.13283582089554,484.36031746031745,477.3134328358209
1801,2805109,Pedrinhas,SE,461.72448132780085,522.8856,476.4448,488.1647302904564,496.16
1802,2805208,Pinhão,SE,464.64513274336286,534.3675213675214,486.5675213675214,495.27168141592915,448.37606837606836
1803,2805307,Pirambu,SE,463.5385185185185,542.945,494.7728571428571,494.42370370370367,472.2857142857143
1804,2805406,Poço Redondo,SE,459.25717703349284,526.674090909091,480.8529545454545,490.7241626794259,429.95454545454544
1805,2805505,Poço Verde,SE,469.5100519930676,546.3190713101161,502.1638474295191,511.05979202772966,485.70480928689886
1806,2805604,Porto da Folha,SE,453.39019607843136,522.3880749574106,485.024531516184,489.6458110516934,442.0442930153322
1807,2805703,Propriá,SE,479.80992907801414,548.6477234401349,506.70084317032035,508.32712765957444,493.52445193929174
1808,2805802,Riachão do Dantas,SE,458.4297450424929,533.0325203252032,485.1718157181572,485.7957507082153,481.8970189701897
1809,2805901,Riachuelo,SE,457.9223529411765,534.0823204419889,491.3508287292818,482.3035294117647,465.52486187845307
1810,2806008,Ribeirópolis,SE,497.3652173913044,568.3266519823788,516.8433920704846,529.1716247139589,572.114537444934
1811,2806107,Rosário do Catete,SE,465.14064516129037,547.3208588957056,494.4092024539877,490.32516129032257,450.18404907975463
1812,2806206,Salgado,SE,483.0939675174014,558.3897550111359,511.57928730512253,514.7700696055684,519.4209354120268
1813,2806305,Santa Luzia do Itanhy,SE,459.87045454545455,514.1765217391304,483.30652173913046,484.46363636363634,445.7391304347826
1814,2806404,Santana do São Francisco,SE,450.4972727272727,528.9815789473685,487.13508771929827,485.7990909090909,432.63157894736844
1815,2806503,Santa Rosa de Lima,SE,458.38124999999997,528.0333333333334,482.9585858585859,473.528125,457.77777777777777
1816,2806602,Santo Amaro das Brotas,SE,464.6611374407583,531.5617117117117,488.2126126126126,486.724644549763,452.6126126126126
1817,2806701,São Cristóvão,SE,483.50007558578983,558.5312792792793,515.1726846846847,512.5262282690853,498.8900900900901
1818,2806800,São Domingos,SE,462.59425675675675,537.4389067524115,488.0061093247588,496.14121621621615,483.79421221864953
1819,2806909,São Francisco,SE,451.39624999999995,522.6360465116279,473.4813953488372,475.005,454.1860465116279
1820,2807006,São Miguel do Aleixo,SE,447.75,522.1278846153847,476.5836538461538,471.2808510638298,460.1923076923077
1821,2807105,Simão Dias,SE,481.4770412287793,557.9171383647798,510.57743710691824,514.6900565885206,531.2421383647799
1822,2807204,Siriri,SE,460.8823170731707,535.5819767441861,487.1767441860465,488.9817073170732,473.48837209302326
1823,2807303,Telha,SE,453.91999999999996,516.9370967741935,478.7016129032258,485.35090909090906,433.2258064516129
1824,2807402,Tobias Barreto,SE,474.22622950819675,545.4785340314137,507.45924956369987,510.8151183970856,504.74694589877834
1825,2807501,Tomar do Geru,SE,458.1576923076923,535.5383783783784,492.60486486486485,495.20714285714286,483.8918918918919
1826,2807600,Umbaúba,SE,468.4246913580247,537.2351988217968,498.8668630338733,488.99089506172834,488.80706921944034
1827,2900108,Abaíra,BA,497.7861111111111,574.2662162162162,523.7567567567568,538.1986111111112,545.9459459459459
1828,2900207,Abaré,BA,450.30296735905046,515.7318559556787,469.85872576177286,472.453412462908,417.78393351800554
1829,2900306,Acajutiba,BA,463.174347826087,530.1248,490.7136,489.75913043478266,453.28
1830,2900355,Adustina,BA,471.066369047619,546.4256559766764,508.1804664723032,513.6693452380953,527.5801749271137
1831,2900405,Água Fria,BA,453.5201581027668,532.5302325581395,478.61976744186046,473.94664031620556,452.015503875969
1832,2900504,Érico Cardoso,BA,473.24693877551016,544.6342342342342,496.63603603603605,505.6204081632653,505.76576576576576
1833,2900603,Aiquara,BA,457.82250000000005,533.9214285714286,489.5678571428571,477.49875000000003,445.23809523809524
